# frequency, power_density
1.602248374836911182e+02 1.094712717108545164e+01
1.604611906517664579e+02 3.092012039421837244e+01
1.606975438198417976e+02 5.039508324251525728e+00
1.609338969879171088e+02 1.669226351518507911e+01
1.611702501559924485e+02 1.448627356564883328e+01
1.614066033240677598e+02 4.863491757952834149e+01
1.616429564921430995e+02 4.678639762129590096e+00
1.618793096602184107e+02 2.406316951079838873e+01
1.621156628282937788e+02 1.524727801478218936e+01
1.623520159963690901e+02 3.918219625119723304e+01
1.625883691644444298e+02 1.930221463668961235e+01
1.628247223325197410e+02 6.366005648634309466e+01
1.630610755005950807e+02 2.275874777972717666e+01
1.632974286686703920e+02 7.572758340823122580e+01
1.635337818367457317e+02 4.238756136692078513e+01
1.637701350048210429e+02 7.927030473274972167e+01
1.640064881728963826e+02 6.125328358795660399e+00
1.642428413409717223e+02 1.011605822289477032e+02
1.644791945090470620e+02 2.392701080865485253e+01
1.647155476771223732e+02 1.366635999737958151e+01
1.649519008451977129e+02 3.945055876872586254e+01
1.651882540132730526e+02 3.887259630773034758e+01
1.654246071813483638e+02 1.102171469614031736e+02
1.656609603494237035e+02 4.939356867965830844e+00
1.658973135174990432e+02 4.864137608448831429e+02
1.661336666855743829e+02 3.785987887689152558e+02
1.663700198536496941e+02 4.818030663935493862e+01
1.666063730217250338e+02 6.112732508565961353e+01
1.668427261898003451e+02 1.714265594394302639e+02
1.670790793578756848e+02 5.323451969094385561e+01
1.673154325259509960e+02 4.812680736434535334e+02
1.675517856940263357e+02 1.166098563873465537e+03
1.677881388621016470e+02 2.404748665260228506e+02
1.680244920301770151e+02 1.622348252448042771e+01
1.682608451982523263e+02 1.192691745183241103e+01
1.684971983663276660e+02 2.852828409739720961e+00
1.687335515344029773e+02 8.401527958655307771e+01
1.689699047024783169e+02 1.092826754950079646e+02
1.692062578705536282e+02 1.693455206450603967e+01
1.694426110386289679e+02 1.250103329406537256e+02
1.696789642067043076e+02 7.779790394808301812e+01
1.699153173747796473e+02 4.972311867116906114e+01
1.701516705428549585e+02 5.443993936333608019e+01
1.703880237109302982e+02 1.175177333485704168e+01
1.706243768790056095e+02 3.816540507654236336e+01
1.708607300470809491e+02 3.504037268693191720e+01
1.710970832151562604e+02 5.448221025175532972e+00
1.713334363832316001e+02 8.974993073956143874e+00
1.715697895513069398e+02 3.955372059867903545e+01
1.718061427193822794e+02 2.795390702422260887e+01
1.720424958874576191e+02 4.869686293094309448e+00
1.722788490555329304e+02 8.786180575657761338e+00
1.725152022236082701e+02 1.712766938541928852e+01
1.727515553916835813e+02 1.891936170974539877e+01
1.729879085597589210e+02 1.304929355001338287e+01
1.732242617278342323e+02 3.424697882527404857e+01
1.734606148959096004e+02 1.493969675500029304e+01
1.736969680639849116e+02 1.983603302275867861e+02
1.739333212320602513e+02 2.523947405519101892e+02
1.741696744001355626e+02 9.327906912404571926e+01
1.744060275682109022e+02 8.757875911787063039e-01
1.746423807362862135e+02 1.729007751858748065e+01
1.748787339043615532e+02 3.884048428291205113e+00
1.751150870724368644e+02 9.233029504740892790e+00
1.753514402405122041e+02 1.309049451999296743e+01
1.755877934085875438e+02 2.825660500758339300e+00
1.758241465766628835e+02 3.364952328453723496e+00
1.760604997447381947e+02 5.932849702889358312e+00
1.762968529128135344e+02 8.807249397806327096e+00
1.765332060808888457e+02 1.507742849978140320e+01
1.767695592489641854e+02 7.481569239707522856e-01
1.770059124170394966e+02 2.069026382936617381e+01
1.772422655851148647e+02 3.005697545130868953e+00
1.774786187531901760e+02 4.870449916586007788e+00
1.777149719212655157e+02 5.395698178664581235e+00
1.779513250893408269e+02 6.315716427409845579e+01
1.781876782574161666e+02 2.098169816953714317e+01
1.784240314254915063e+02 6.747828082222207513e+01
1.786603845935668176e+02 9.937554435181181134e+01
1.788967377616421572e+02 2.605463654903195980e+00
1.791330909297174685e+02 9.056693869712101730e+01
1.793694440977928366e+02 1.433232207680446493e+02
1.796057972658681479e+02 5.682262299432033537e+00
1.798421504339434875e+02 1.171356532598337452e+02
1.800785036020187988e+02 1.983125856292159597e+02
1.803148567700941385e+02 4.461875570699086779e+01
1.805512099381694497e+02 6.211013656205726363e+01
1.807875631062447894e+02 1.476415277848359153e+02
1.810239162743201291e+02 5.641734270184284128e+01
1.812602694423954688e+02 5.433031309639622108e+00
1.814966226104707800e+02 8.929735537259988476e-01
1.817329757785461197e+02 1.647620199545494657e+01
1.819693289466214310e+02 2.170111235890432511e+01
1.822056821146967707e+02 7.521693632871590651e+00
1.824420352827720819e+02 1.239242773898546268e+01
1.826783884508474216e+02 3.340796343336380403e+01
1.829147416189227329e+02 3.110789971396564013e+01
1.831510947869981010e+02 1.594639239106295392e+01
1.833874479550734122e+02 6.288437367577931525e+01
1.836238011231487519e+02 1.057460746288025462e+02
1.838601542912240632e+02 2.102977475363903181e+01
1.840965074592994029e+02 1.384697905010303209e+01
1.843328606273747141e+02 2.311215547582326124e+01
1.845692137954500538e+02 1.040507654561221784e+01
1.848055669635253935e+02 4.148938927487367145e+00
1.850419201316007332e+02 3.914506655413693803e+00
1.852782732996760728e+02 1.556194793974237278e+01
1.855146264677513841e+02 5.627263911772717897e+00
1.857509796358267238e+02 1.229097006836189543e+01
1.859873328039020350e+02 2.199023085844120473e+01
1.862236859719773747e+02 4.471505983095638292e-01
1.864600391400526860e+02 1.268205807709916932e+01
1.866963923081280257e+02 2.781093252905388624e+01
1.869327454762033653e+02 7.370718822441531870e+01
1.871690986442787050e+02 3.582075937545437938e+01
1.874054518123540163e+02 2.890061967802413978e+00
1.876418049804293560e+02 7.271353888315186964e+01
1.878781581485046672e+02 6.320436508424516830e+01
1.881145113165800069e+02 2.855690163741503307e-01
1.883508644846553182e+02 2.260033314010984284e+01
1.885872176527306863e+02 4.421901357765172236e+00
1.888235708208059975e+02 1.807824532951502405e+01
1.890599239888813372e+02 1.571138869002474125e+00
1.892962771569566485e+02 2.112213774136824185e+01
1.895326303250319881e+02 2.370682822436505077e+01
1.897689834931072994e+02 5.775321387130812889e-01
1.900053366611826391e+02 3.911048517909174738e+00
1.902416898292579504e+02 1.227918989828850549e+01
1.904780429973332900e+02 3.056998424328960340e+01
1.907143961654086297e+02 3.980482188523032505e+01
1.909507493334839694e+02 6.435441057143610522e+01
1.911871025015592807e+02 1.500003546274764687e+02
1.914234556696346203e+02 1.941184593309098148e+02
1.916598088377099600e+02 1.110572319290679957e+02
1.918961620057852713e+02 1.449730517600762880e+01
1.921325151738606110e+02 7.114090878125327322e+01
1.923688683419359506e+02 3.299512240379646499e+01
1.926052215100112903e+02 1.607749170387744897e+01
1.928415746780866016e+02 5.501064589467689103e+01
1.930779278461619413e+02 1.612441006603864224e+01
1.933142810142372525e+02 2.382288787224508297e+01
1.935506341823125922e+02 8.567078863787243037e+00
1.937869873503879035e+02 2.269297985024018161e+01
1.940233405184632431e+02 6.933166954838624463e+01
1.942596936865385544e+02 9.643767365115473922e+01
1.944960468546139225e+02 2.102907288227659066e+01
1.947324000226892338e+02 1.447217054359177446e+01
1.949687531907645734e+02 2.453585822433480246e+01
1.952051063588398847e+02 2.730565425960680770e+01
1.954414595269152244e+02 3.461326216567761627e+00
1.956778126949905356e+02 5.493440448222859374e+01
1.959141658630658753e+02 8.027342711331695568e+01
1.961505190311412150e+02 8.435660636273226487e+00
1.963868721992165547e+02 6.151286256435499311e+00
1.966232253672918660e+02 1.131041357685724158e+01
1.968595785353672056e+02 1.539811005048273529e+01
1.970959317034425169e+02 5.699197585927881171e+00
1.973322848715178566e+02 3.400782615029975631e+01
1.975686380395931678e+02 2.126938089585780034e+01
1.978049912076685075e+02 1.516402124483365831e-02
1.980413443757438472e+02 2.023158320994949477e+01
1.982776975438191869e+02 3.841592854819480607e+01
1.985140507118945266e+02 2.450790551971488895e+01
1.987504038799698378e+02 7.717689918595895371e+00
1.989867570480451775e+02 1.516479776549638636e+01
1.992231102161204888e+02 1.583089644836035070e+01
1.994594633841958284e+02 6.330358528810853258e+00
1.996958165522711397e+02 3.731544752285595568e+00
1.999321697203465078e+02 2.546184548021497740e+00
2.001685228884218191e+02 2.876215694396730527e+00
2.004048760564971587e+02 4.309441314778821308e+00
2.006412292245724700e+02 1.572710010899071875e+01
2.008775823926478097e+02 3.330763277175634585e+01
2.011139355607231209e+02 2.488856892573618040e+01
2.013502887287984606e+02 4.308849175350479399e+00
2.015866418968737719e+02 9.872067769669964576e+00
2.018229950649491116e+02 2.065706171969033988e+01
2.020593482330244512e+02 6.457940902583960963e+01
2.022957014010997909e+02 1.517564984716827148e+01
2.025320545691751022e+02 1.064125704161310715e+01
2.027684077372504419e+02 1.752414938410697332e+01
2.030047609053257531e+02 3.612006228875635827e+01
2.032411140734010928e+02 4.697748831543386672e+01
2.034774672414764041e+02 4.124099363066856938e+01
2.037138204095517722e+02 1.246216498047367338e+01
2.039501735776270834e+02 4.655056611088230767e+01
2.041865267457024231e+02 1.073179817069935460e+01
2.044228799137777344e+02 1.978178336047978547e+01
2.046592330818530741e+02 1.849810880723093076e+00
2.048955862499284137e+02 4.582960878477719291e+01
2.051319394180037250e+02 3.841171171940650453e+01
2.053682925860790647e+02 5.210237353379569925e+01
2.056046457541543759e+02 8.752183631172179901e+01
2.058409989222297440e+02 1.495067500993154219e+01
2.060773520903050553e+02 1.058341045896537196e+02
2.063137052583803950e+02 5.659933557370774082e+01
2.065500584264557062e+02 3.892209312515857533e+01
2.067864115945310459e+02 1.229105554580260673e+01
2.070227647626063572e+02 4.224020944994526161e+01
2.072591179306816969e+02 2.081316705150195290e+01
2.074954710987570365e+02 1.754428621801750054e+01
2.077318242668323762e+02 5.172106285192040076e+01
2.079681774349076875e+02 1.714994244157307790e+01
2.082045306029830272e+02 1.897425599247771544e+01
2.084408837710583384e+02 3.767415860060054911e+00
2.086772369391336781e+02 8.691713479077563420e+00
2.089135901072089894e+02 2.672084015160428905e+01
2.091499432752843290e+02 6.333987797080151694e+00
2.093862964433596403e+02 2.058066589389699530e+01
2.096226496114350084e+02 5.351686893891995567e+01
2.098590027795103197e+02 3.648199266084679948e+01
2.100953559475856594e+02 9.347966125874883403e+00
2.103317091156609706e+02 5.888257972799596646e-02
2.105680622837363103e+02 1.961807783246663561e+01
2.108044154518116216e+02 4.390667331106575233e+01
2.110407686198869612e+02 3.432951776579590586e+01
2.112771217879623009e+02 3.493920135663675097e+01
2.115134749560376406e+02 3.259448888480026341e+01
2.117498281241129803e+02 4.110752159846502707e+01
2.119861812921882915e+02 2.378700828848028337e+01
2.122225344602636312e+02 1.565843822090436266e+00
2.124588876283389425e+02 6.789376851018481318e+00
2.126952407964142822e+02 3.160203407720346025e+00
2.129315939644895934e+02 1.978162039734420574e+01
2.131679471325649331e+02 2.722592937769021049e+01
2.134043003006402728e+02 1.502158840759649294e+01
2.136406534687156125e+02 9.997586664782328825e+00
2.138770066367909237e+02 6.501786212521246888e+00
2.141133598048662634e+02 1.165710121333211502e+00
2.143497129729415747e+02 1.412783155934380375e+01
2.145860661410169143e+02 1.355238750368942213e+01
2.148224193090922256e+02 9.985912206657053147e+00
2.150587724771675937e+02 6.844959662964853031e+00
2.152951256452429050e+02 1.632178400920758721e+00
2.155314788133182446e+02 3.221650535954226235e+00
2.157678319813935559e+02 7.913506332254649500e+00
2.160041851494688956e+02 2.999846832484554859e+00
2.162405383175442068e+02 5.072385412182459419e+00
2.164768914856195465e+02 8.374090945130323149e+00
2.167132446536948578e+02 1.395819337336939192e+00
2.169495978217701975e+02 1.594856403941864720e+01
2.171859509898455372e+02 2.320728034114470262e+01
2.174223041579208768e+02 9.595570674173059089e+00
2.176586573259961881e+02 7.631200952735936127e+00
2.178950104940715278e+02 1.842437526490346311e+00
2.181313636621468390e+02 6.434394470603496785e+00
2.183677168302221787e+02 3.289553576446346028e+01
2.186040699982975184e+02 1.432522581067001965e+01
2.188404231663728581e+02 1.974816110224852750e+01
2.190767763344481978e+02 4.150536744615718732e+01
2.193131295025235090e+02 7.834888871599496873e+00
2.195494826705988487e+02 5.967794663013513201e+01
2.197858358386741600e+02 1.134301551371531325e+01
2.200221890067494996e+02 1.174128505085159446e+01
2.202585421748248109e+02 7.783975147619565327e+00
2.204948953429001506e+02 1.502259668884980215e+01
2.207312485109754618e+02 6.619973299650517617e+01
2.209676016790508299e+02 1.007305286295327420e+02
2.212039548471261412e+02 2.379304057541868644e+01
2.214403080152014809e+02 2.375038832895110641e+00
2.216766611832767921e+02 1.338462131969928670e+01
2.219130143513521318e+02 1.745222084315153666e+01
2.221493675194274431e+02 1.456035824889229247e+01
2.223857206875027828e+02 4.749239696758987606e+00
2.226220738555781224e+02 1.037769779895994393e+00
2.228584270236534621e+02 9.327373456890049042e+00
2.230947801917287734e+02 2.368639832459856720e+01
2.233311333598041131e+02 3.098027532386074157e+01
2.235674865278794243e+02 2.304419760827261143e+01
2.238038396959547640e+02 3.688142553758068232e+01
2.240401928640300753e+02 4.885607368069565126e+01
2.242765460321054150e+02 3.475532569471610600e+01
2.245128992001807262e+02 4.239324131642047355e+00
2.247492523682560943e+02 3.435527619895260898e+01
2.249856055363314056e+02 4.732713840473468281e+01
2.252219587044067453e+02 7.252285638137899504e+00
2.254583118724820849e+02 5.978928197601824923e-01
2.256946650405573962e+02 2.294869519545748915e+01
2.259310182086327359e+02 3.737060264333725002e+01
2.261673713767080471e+02 5.812941382778831212e+00
2.264037245447834152e+02 6.158393861688730375e+00
2.266400777128587265e+02 3.302654057206997606e+01
2.268764308809340662e+02 2.799224528290262981e+01
2.271127840490093774e+02 4.963663595574574039e+00
2.273491372170847171e+02 1.251633702633454348e+01
2.275854903851600284e+02 9.184576253378056165e+00
2.278218435532353681e+02 1.833102302783543719e-02
2.280581967213106793e+02 9.303285138915468266e+00
2.282945498893860190e+02 3.340705447534040218e+01
2.285309030574613587e+02 3.145366886111207805e+01
2.287672562255366984e+02 9.532689332903511170e-01
2.290036093936120096e+02 3.171683137282492382e+01
2.292399625616873493e+02 2.320342855153764816e+01
2.294763157297626606e+02 1.278441452551735225e+01
2.297126688978380002e+02 8.112644852042841137e+00
2.299490220659133115e+02 4.077158789868066435e+01
2.301853752339886796e+02 4.773025523055267172e+00
2.304217284020639909e+02 7.233313740411455584e+00
2.306580815701393306e+02 6.461339771227108564e+00
2.308944347382146418e+02 2.223215456163961079e+01
2.311307879062899815e+02 1.862066847084483712e+01
2.313671410743652928e+02 4.279321311398772565e+01
2.316034942424406324e+02 8.291152062941623768e+00
