# frequency, psd_without_bg
1.599884843156157785e+02 3.077814283787315142e-01
1.602248374836911182e+02 3.311960269643522414e-01
1.604611906517664579e+02 9.372860130558594571e-01
1.606975438198417976e+02 1.530620407511227299e-01
1.609338969879171088e+02 5.079784628590755524e-01
1.611702501559924485e+02 4.417126545172352925e-01
1.614066033240677598e+02 1.485890431426876601e+00
1.616429564921430995e+02 1.432240654876053843e-01
1.618793096602184107e+02 7.380900447403631048e-01
1.621156628282937788e+02 4.686097250570717687e-01
1.623520159963690901e+02 1.206625618444590042e+00
1.625883691644444298e+02 5.956045628052071272e-01
1.628247223325197410e+02 1.968281993046302469e+00
1.630610755005950807e+02 7.050832458090032784e-01
1.632974286686703920e+02 2.350824264507568984e+00
1.635337818367457317e+02 1.318502106815196750e+00
1.637701350048210429e+02 2.470765580631092195e+00
1.640064881728963826e+02 1.913071888358295058e-01
1.642428413409717223e+02 3.165894298220735426e+00
1.644791945090470620e+02 7.503415210701509519e-01
1.647155476771223732e+02 4.294485039797680259e-01
1.649519008451977129e+02 1.242228114060412336e+00
1.651882540132730526e+02 1.226546301630566216e+00
1.654246071813483638e+02 3.484849338750763081e+00
1.656609603494237035e+02 1.564955243282220299e-01
1.658973135174990432e+02 1.544316343827085802e+01
1.661336666855743829e+02 1.204510942618895797e+01
1.663700198536496941e+02 1.536046674710275228e+00
1.666063730217250338e+02 1.952880946853826405e+00
1.668427261898003451e+02 5.488152898238604749e+00
1.670790793578756848e+02 1.707856333718601016e+00
1.673154325259509960e+02 1.547238007069996613e+01
1.675517856940263357e+02 3.756813012967042908e+01
1.677881388621016470e+02 7.763729901075408613e+00
1.680244920301770151e+02 5.248840420212249613e-01
1.682608451982523263e+02 3.866946814240220243e-01
1.684971983663276660e+02 9.269119312629083007e-02
1.687335515344029773e+02 2.735558843086407510e+00
1.689699047024783169e+02 3.565875556536032942e+00
1.692062578705536282e+02 5.537551342503810314e-01
1.694426110386289679e+02 4.096578224917132971e+00
1.696789642067043076e+02 2.554915937740735554e+00
1.699153173747796473e+02 1.636449244163982852e+00
1.701516705428549585e+02 1.795557617275370665e+00
1.703880237109302982e+02 3.884406888940720171e-01
1.706243768790056095e+02 1.264249632803962520e+00
1.708607300470809491e+02 1.163256189203670132e+00
1.710970832151562604e+02 1.812621403029491263e-01
1.713334363832316001e+02 2.992500725572044828e-01
1.715697895513069398e+02 1.321713288112289497e+00
1.718061427193822794e+02 9.361473458569274930e-01
1.720424958874576191e+02 1.634392853351705754e-01
1.722788490555329304e+02 2.955366577425871943e-01
1.725152022236082701e+02 5.773873224801384652e-01
1.727515553916835813e+02 6.391976361905659099e-01
1.729879085597589210e+02 4.418525289783952203e-01
1.732242617278342323e+02 1.162187555234243552e+00
1.734606148959096004e+02 5.081141459127476168e-01
1.736969680639849116e+02 6.761480516665772988e+00
1.739333212320602513e+02 8.622568836492984445e+00
1.741696744001355626e+02 3.193830543345411499e+00
1.744060275682109022e+02 3.005381761191129250e-02
1.746423807362862135e+02 5.946656830413262762e-01
1.748787339043615532e+02 1.338867269883984579e-01
1.751150870724368644e+02 3.189891621176864089e-01
1.753514402405122041e+02 4.532819512475151913e-01
1.755877934085875438e+02 9.806518808611194848e-02
1.758241465766628835e+02 1.170464224069574788e-01
1.760604997447381947e+02 2.068372419113278515e-01
1.762968529128135344e+02 3.077468806272612989e-01
1.765332060808888457e+02 5.280443679068090868e-01
1.767695592489641854e+02 2.626197579301082705e-02
1.770059124170394966e+02 7.279374487521979020e-01
1.772422655851148647e+02 1.059908591027182850e-01
1.774786187531901760e+02 1.721428836386884598e-01
1.777149719212655157e+02 1.911464512604382215e-01
1.779513250893408269e+02 2.242546949589124150e+00
1.781876782574161666e+02 7.467265762114986272e-01
1.784240314254915063e+02 2.407070122290633662e+00
1.786603845935668176e+02 3.553118654321118175e+00
1.788967377616421572e+02 9.337322357294063069e-02
1.791330909297174685e+02 3.253238014737278139e+00
1.793694440977928366e+02 5.160279070914188360e+00
1.796057972658681479e+02 2.050642897011038523e-01
1.798421504339434875e+02 4.237128493145102759e+00
1.800785036020187988e+02 7.190319765147719977e+00
1.803148567700941385e+02 1.621557656474710507e+00
1.805512099381694497e+02 2.262538827031357780e+00
1.807875631062447894e+02 5.390912655408524046e+00
1.810239162743201291e+02 2.064848437434012585e+00
1.812602694423954688e+02 1.993155196174297428e-01
1.814966226104707800e+02 3.283692014661854924e-02
1.817329757785461197e+02 6.073057353874425912e-01
1.819693289466214310e+02 8.017893016476264068e-01
1.822056821146967707e+02 2.785629851018058267e-01
1.824420352827720819e+02 4.600395563667272758e-01
1.826783884508474216e+02 1.243143577314413717e+00
1.829147416189227329e+02 1.160315168970964095e+00
1.831510947869981010e+02 5.962153969951347054e-01
1.833874479550734122e+02 2.356787356250271692e+00
1.836238011231487519e+02 3.972649773185876310e+00
1.838601542912240632e+02 7.919366524131324914e-01
1.840965074592994029e+02 5.226994896921517419e-01
1.843328606273747141e+02 8.745408859243408717e-01
1.845692137954500538e+02 3.946653236200956538e-01
1.848055669635253935e+02 1.577488268016911666e-01
1.850419201316007332e+02 1.491945325353233320e-01
1.852782732996760728e+02 5.945494266108600767e-01
1.855146264677513841e+02 2.155116587500532921e-01
1.857509796358267238e+02 4.718570621594967429e-01
1.859873328039020350e+02 8.462646876167940757e-01
1.862236859719773747e+02 1.724978499429942122e-02
1.864600391400526860e+02 4.904269660734841274e-01
1.866963923081280257e+02 1.078092863766946463e+00
1.869327454762033653e+02 2.864229072970054801e+00
1.871690986442787050e+02 1.395375951176342832e+00
1.874054518123540163e+02 1.128556702657152883e-01
1.876418049804293560e+02 2.846377684648370820e+00
1.878781581485046672e+02 2.480199121257248507e+00
1.881145113165800069e+02 1.123347178155559289e-02
1.883508644846553182e+02 8.912147844899035443e-01
1.885872176527306863e+02 1.748003907360594078e-01
1.888235708208059975e+02 7.164016832387219980e-01
1.890599239888813372e+02 6.241414431442781491e-02
1.892962771569566485e+02 8.411541347428467263e-01
1.895326303250319881e+02 9.464148785008930087e-01
1.897689834931072994e+02 2.311297075287089414e-02
1.900053366611826391e+02 1.569081216560964109e-01
1.902416898292579504e+02 4.938506511000719801e-01
1.904780429973332900e+02 1.232525460522753358e+00
1.907143961654086297e+02 1.608837574032682127e+00
1.909507493334839694e+02 2.607544400473385426e+00
1.911871025015592807e+02 6.092893627956794234e+00
1.914234556696346203e+02 7.904548770628402110e+00
1.916598088377099600e+02 4.533535685908424817e+00
1.918961620057852713e+02 5.932782370927337512e-01
1.921325151738606110e+02 2.918585836516952803e+00
1.923688683419359506e+02 1.357018288689634256e+00
1.926052215100112903e+02 6.628848640829331229e-01
1.928415746780866016e+02 2.273795212660266518e+00
1.930779278461619413e+02 6.681502931207708995e-01
1.933142810142372525e+02 9.896266407523466313e-01
1.935506341823125922e+02 3.567773557922755412e-01
1.937869873503879035e+02 9.474242186130055199e-01
1.940233405184632431e+02 2.901843105934554412e+00
1.942596936865385544e+02 4.046496543214499475e+00
1.944960468546139225e+02 8.845932164877078341e-01
1.947324000226892338e+02 6.103079375746237600e-01
1.949687531907645734e+02 1.037311739994095872e+00
1.952051063588398847e+02 1.157321793078606831e+00
1.954414595269152244e+02 1.470748381605193333e-01
1.956778126949905356e+02 2.340105065150035468e+00
1.959141658630658753e+02 3.428140405503119048e+00
1.961505190311412150e+02 3.611623876472942474e-01
1.963868721992165547e+02 2.640260135931218333e-01
1.966232253672918660e+02 4.866955373200964607e-01
1.968595785353672056e+02 6.642707275229258190e-01
1.970959317034425169e+02 2.464852483731843624e-01
1.973322848715178566e+02 1.474539148073040096e+00
1.975686380395931678e+02 9.245559134078016328e-01
1.978049912076685075e+02 6.608368911313036633e-04
1.980413443757438472e+02 8.839180078362026682e-01
1.982776975438191869e+02 1.682659743835706490e+00
1.985140507118945266e+02 1.076204124809436724e+00
1.987504038799698378e+02 3.397659705782063999e-01
1.989867570480451775e+02 6.693201164641869871e-01
1.992231102161204888e+02 7.004998585684111267e-01
1.994594633841958284e+02 2.808256128946350905e-01
1.996958165522711397e+02 1.659600237572455284e-01
1.999321697203465078e+02 1.135302743026290889e-01
2.001685228884218191e+02 1.285732943655436278e-01
2.004048760564971587e+02 1.931338175516202904e-01
2.006412292245724700e+02 7.066340316305390612e-01
2.008775823926478097e+02 1.500371157303429293e+00
2.011139355607231209e+02 1.123995026990402657e+00
2.013502887287984606e+02 1.950903341539161340e-01
2.015866418968737719e+02 4.481186740087585441e-01
2.018229950649491116e+02 9.400790201436178828e-01
2.020593482330244512e+02 2.946464489982139945e+00
2.022957014010997909e+02 6.941705635222725768e-01
2.025320545691751022e+02 4.880046803106667941e-01
2.027684077372504419e+02 8.057133343712218343e-01
2.030047609053257531e+02 1.664964687873358384e+00
2.032411140734010928e+02 2.170999030708559818e+00
2.034774672414764041e+02 1.910788469005173740e+00
2.037138204095517722e+02 5.788832526358804742e-01
2.039501735776270834e+02 2.167887709313121913e+00
2.041865267457024231e+02 5.010706408372130882e-01
2.044228799137777344e+02 9.259911805275146124e-01
2.046592330818530741e+02 8.681284292415802906e-02
2.048955862499284137e+02 2.156345356122784995e+00
2.051319394180037250e+02 1.811972548726068499e+00
2.053682925860790647e+02 2.464117993201488055e+00
2.056046457541543759e+02 4.149891029309415558e+00
2.058409989222297440e+02 7.107184361741047951e-01
2.060773520903050553e+02 5.044047228377853465e+00
2.063137052583803950e+02 2.704467490383406947e+00
2.065500584264557062e+02 1.864591664728345366e+00
2.067864115945310459e+02 5.903288792026437637e-01
2.070227647626063572e+02 2.033987945076590975e+00
2.072591179306816969e+02 1.004796465313522846e+00
2.074954710987570365e+02 8.491675519774689596e-01
2.077318242668323762e+02 2.509822538848941242e+00
2.079681774349076875e+02 8.343653204621336306e-01
2.082045306029830272e+02 9.255000397748669450e-01
2.084408837710583384e+02 1.842355554908379489e-01
2.086772369391336781e+02 4.261412426038423407e-01
2.089135901072089894e+02 1.313459310073021413e+00
2.091499432752843290e+02 3.121491378386525573e-01
2.093862964433596403e+02 1.016863798706496569e+00
2.096226496114350084e+02 2.651017156416666687e+00
2.098590027795103197e+02 1.811836023731994594e+00
2.100953559475856594e+02 4.654531487355388353e-01
2.103317091156609706e+02 2.939437094831553673e-03
2.105680622837363103e+02 9.818661258154764981e-01
2.108044154518116216e+02 2.203153772569779179e+00
2.110407686198869612e+02 1.727032033145200707e+00
2.112771217879623009e+02 1.762235816737567129e+00
2.115134749560376406e+02 1.648213705528404294e+00
2.117498281241129803e+02 2.084053477742633387e+00
2.119861812921882915e+02 1.209053505594574141e+00
2.122225344602636312e+02 7.979435554372130146e-02
2.124588876283389425e+02 3.468738525322774824e-01
2.126952407964142822e+02 1.618730249920137254e-01
2.129315939644895934e+02 1.015871956299181145e+00
2.131679471325649331e+02 1.401771860309685813e+00
2.134043003006402728e+02 7.754036483959902970e-01
2.136406534687156125e+02 5.173975265403331081e-01
2.138770066367909237e+02 3.373485623353062457e-01
2.141133598048662634e+02 6.063921369834496949e-02
2.143497129729415747e+02 7.368093256914817202e-01
2.145860661410169143e+02 7.086174018332714875e-01
2.148224193090922256e+02 5.234797858852758834e-01
2.150587724771675937e+02 3.597485053826895984e-01
2.152951256452429050e+02 8.600256716470794371e-02
2.155314788133182446e+02 1.701914119071958886e-01
2.157678319813935559e+02 4.191247605657939523e-01
2.160041851494688956e+02 1.592899275085263022e-01
2.162405383175442068e+02 2.700325108685078246e-01
2.164768914856195465e+02 4.469467199416891079e-01
2.167132446536948578e+02 7.468979161875750894e-02
2.169495978217701975e+02 8.555930596428225066e-01
2.171859509898455372e+02 1.248197207855657576e+00
2.174223041579208768e+02 5.174194025560847621e-01
2.176586573259961881e+02 4.125507451636035716e-01
2.178950104940715278e+02 9.985951921864978653e-02
2.181313636621468390e+02 3.496360587207542059e-01
2.183677168302221787e+02 1.792078128632156542e+00
2.186040699982975184e+02 7.824065756467044608e-01
2.188404231663728581e+02 1.081355027383191336e+00
2.190767763344481978e+02 2.278537123734485803e+00
2.193131295025235090e+02 4.312155926395865868e-01
2.195494826705988487e+02 3.292947543900357488e+00
2.197858358386741600e+02 6.274922080128650936e-01
2.200221890067494996e+02 6.511841904562597483e-01
2.202585421748248109e+02 4.328102988965321640e-01
2.204948953429001506e+02 8.374301585198243858e-01
2.207312485109754618e+02 3.699702254900878451e+00
2.209676016790508299e+02 5.643884146587544670e+00
2.212039548471261412e+02 1.336511950699875717e+00
2.214403080152014809e+02 1.337516084339288036e-01
2.216766611832767921e+02 7.556822951204336114e-01
2.219130143513521318e+02 9.878435578238543568e-01
2.221493675194274431e+02 8.262534557994399842e-01
2.223857206875027828e+02 2.701895243736178176e-01
2.226220738555781224e+02 5.918996045405407885e-02
2.228584270236534621e+02 5.333452375455701722e-01
2.230947801917287734e+02 1.357842860654792316e+00
2.233311333598041131e+02 1.780477872051214216e+00
2.235674865278794243e+02 1.327740200960456418e+00
2.238038396959547640e+02 2.130388426228289944e+00
2.240401928640300753e+02 2.829232266278122854e+00
2.242765460321054150e+02 2.017760906692417144e+00
2.245128992001807262e+02 2.467417325542536899e-01
2.247492523682560943e+02 2.004640096367203750e+00
2.249856055363314056e+02 2.768531840178773518e+00
2.252219587044067453e+02 4.253141215640657280e-01
2.254583118724820849e+02 3.515225359640929137e-02
2.256946650405573962e+02 1.352639494399277886e+00
2.259310182086327359e+02 2.208247197644762405e+00
2.261673713767080471e+02 3.443549502338389967e-01
2.264037245447834152e+02 3.657378595382256847e-01
2.266400777128587265e+02 1.966332130360192165e+00
2.268764308809340662e+02 1.670790937299973189e+00
2.271127840490093774e+02 2.970137429705430043e-01
2.273491372170847171e+02 7.508280978998138622e-01
2.275854903851600284e+02 5.523453227819128397e-01
2.278218435532353681e+02 1.105161545619585657e-03
2.280581967213106793e+02 5.622922626277383484e-01
2.282945498893860190e+02 2.024183466487103455e+00
2.285309030574613587e+02 1.910592642765740257e+00
2.287672562255366984e+02 5.804923689228275868e-02
2.290036093936120096e+02 1.936218323792574525e+00
2.292399625616873493e+02 1.420035873077864164e+00
2.294763157297626606e+02 7.843497746042659147e-01
2.297126688978380002e+02 4.989675718483712052e-01
2.299490220659133115e+02 2.513897390647096941e+00
2.301853752339886796e+02 2.950277536093767194e-01
2.304217284020639909e+02 4.482132957312371380e-01
2.306580815701393306e+02 4.013723416260906451e-01
2.308944347382146418e+02 1.384468096140857307e+00
2.311307879062899815e+02 1.162444696968951474e+00
2.313671410743652928e+02 2.678099153003124844e+00
2.316034942424406324e+02 5.201641773190516238e-01
